LHS	RHS	supp	conf
11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	10-Husb.work.class=PrivateWorker	10,89265	81,95266
11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, NO	08-Husb.:West Europe	14,19583	70,78431
11-Wife.work.class=PrivateWorker, 09-Wife:West Europe, NO	10-Husb.work.class=PrivateWorker	15,80810	78,82353
11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	01-H. owned	12,38694	79,74684
11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	02-Det. house	12,15100	78,22785
11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	12,26897	78,98734
11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 12-Husb.Income=05	01-H. owned	8,06134	70,44674
11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 12-Husb.Income=05	10-Husb.work.class=PrivateWorker	8,92646	78,00687
11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	14,07786	79,55556
11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	02-Det. house	12,93748	73,11111
11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 07-Wife:associate	10-Husb.work.class=PrivateWorker	14,35313	81,11111
11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 01-H. not owned	10-Husb.work.class=PrivateWorker	10,26347	76,99115
11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, 01-H. not owned	NO	9,35902	70,20649
11-Wife.work.class=PrivateWorker, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	21,62800	79,59479
11-Wife.work.class=PrivateWorker, 06-Husb.:associate, 07-Wife:associate	01-H. owned	10,30279	85,34202
11-Wife.work.class=PrivateWorker, 06-Husb.:associate, 07-Wife:associate	02-Det. house	9,51632	78,82736
11-Wife.work.class=PrivateWorker, 06-Husb.:associate, 07-Wife:associate	10-Husb.work.class=PrivateWorker	9,55564	79,15309
11-Wife.work.class=PrivateWorker, 06-Husb.:associate, 07-Wife:associate	03-Vechicl.=2	8,72985	72,31270
11-Wife.work.class=PrivateWorker, 06-Husb.:associate, NO	01-H. owned	8,80849	72,72727
11-Wife.work.class=PrivateWorker, 06-Husb.:associate, NO	10-Husb.work.class=PrivateWorker	9,12308	75,32468
11-Wife.work.class=PrivateWorker, 07-Wife:associate, NO	01-H. owned	10,06685	71,30919
11-Wife.work.class=PrivateWorker, 07-Wife:associate, NO	10-Husb.work.class=PrivateWorker	11,16791	79,10864
11-Wife.work.class=PrivateWorker, 07-Wife:associate, NO	03-Vechicl.=2	9,90956	70,19499
11-Wife.work.class=PrivateWorker, 01-H. not owned, 02-Apart.	10-Husb.work.class=PrivateWorker	9,90956	78,99687
11-Wife.work.class=PrivateWorker, 01-H. not owned, 02-Apart.	NO	9,16241	73,04075
11-Wife.work.class=PrivateWorker, 01-H. not owned, NO	10-Husb.work.class=PrivateWorker	12,46559	79,44862
11-Wife.work.class=PrivateWorker, 02-Apart., NO	10-Husb.work.class=PrivateWorker	8,92646	81,94946
11-Wife.work.class=PrivateWorker, 02-Apart., NO	01-H. not owned	9,16241	84,11552
YES, 09-Wife:West Europe, 03-Vechicl.=2	01-H. owned	11,20724	82,36994
YES, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	11,36453	83,52601
YES, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	10,06685	73,98844
YES, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	10,73535	78,90173
YES, 09-Wife:West Europe, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	9,63429	70,80925
YES, 03-Vechicl.=2, 06-Husb.:associate	01-H. owned	8,61188	84,23077
YES, 03-Vechicl.=2, 06-Husb.:associate	02-Det. house	8,37593	81,92308
YES, 03-Vechicl.=2, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	8,21864	80,38462
YES, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	9,28038	85,19856
YES, 03-Vechicl.=2, 07-Wife:associate	02-Det. house	8,76917	80,50542
YES, 03-Vechicl.=2, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,57255	78,70036
09-Wife:West Europe, 03-Vechicl.=2, 06-Husb.:associate	01-H. owned	9,71294	82,60870
09-Wife:West Europe, 03-Vechicl.=2, 06-Husb.:associate	02-Det. house	9,51632	80,93645
09-Wife:West Europe, 03-Vechicl.=2, 06-Husb.:associate	08-Husb.:West Europe	8,76917	74,58194
09-Wife:West Europe, 03-Vechicl.=2, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	9,08376	77,25753
09-Wife:West Europe, 03-Vechicl.=2, 07-Wife:associate	01-H. owned	10,49941	79,46429
09-Wife:West Europe, 03-Vechicl.=2, 07-Wife:associate	02-Det. house	10,18482	77,08333
09-Wife:West Europe, 03-Vechicl.=2, 07-Wife:associate	08-Husb.:West Europe	9,79158	74,10714
09-Wife:West Europe, 03-Vechicl.=2, 07-Wife:associate	10-Husb.work.class=PrivateWorker	10,57806	80,05952
09-Wife:West Europe, 03-Vechicl.=2, NO	02-Det. house	12,97680	71,27430
09-Wife:West Europe, 03-Vechicl.=2, NO	08-Husb.:West Europe	12,97680	71,27430
09-Wife:West Europe, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	13,44868	73,86609
09-Wife:West Europe, 03-Vechicl.=2, NO	11-Wife.work.class=PrivateWorker	12,89815	70,84233
09-Wife:West Europe, 06-Husb.:associate, 07-Wife:associate	01-H. owned	7,94337	83,47107
09-Wife:West Europe, 07-Wife:associate, NO	08-Husb.:West Europe	8,25796	75,26882
09-Wife:West Europe, 07-Wife:associate, NO	10-Husb.work.class=PrivateWorker	8,06134	73,47670
03-Vechicl.=2, 06-Husb.:associate, 07-Wife:associate	01-H. owned	10,42076	84,93590
03-Vechicl.=2, 06-Husb.:associate, 07-Wife:associate	02-Det. house	9,67361	78,84615
03-Vechicl.=2, 06-Husb.:associate, 07-Wife:associate	10-Husb.work.class=PrivateWorker	9,47700	77,24359
03-Vechicl.=2, 06-Husb.:associate, 07-Wife:associate	11-Wife.work.class=PrivateWorker	8,72985	71,15385
03-Vechicl.=2, 06-Husb.:associate, NO	01-H. owned	9,43767	74,30341
03-Vechicl.=2, 06-Husb.:associate, NO	02-Det. house	9,20173	72,44582
03-Vechicl.=2, 07-Wife:associate, NO	01-H. owned	10,73535	75,00000
03-Vechicl.=2, 07-Wife:associate, NO	02-Det. house	10,02753	70,05495
03-Vechicl.=2, 07-Wife:associate, NO	10-Husb.work.class=PrivateWorker	10,65670	74,45055
03-Vechicl.=2, 01-H. not owned, NO	10-Husb.work.class=PrivateWorker	9,47700	74,15385
03-Vechicl.=2, 01-H. not owned, NO	11-Wife.work.class=PrivateWorker	9,35902	73,23077
01-H. not owned, 02-Apart., NO	10-Husb.work.class=PrivateWorker	10,02753	78,22086
01-H. not owned, 02-Apart., NO	11-Wife.work.class=PrivateWorker	9,16241	71,47239
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	17,10578	74,35897
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker	09-Wife:West Europe	16,24066	70,59829
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker	03-Vechicl.=2	16,35863	71,11111
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	17,10578	78,51986
01-H. owned, 02-Det. house, 08-Husb.:West Europe, YES	10-Husb.work.class=PrivateWorker	11,04994	75,33512
01-H. owned, 02-Det. house, 08-Husb.:West Europe, YES	11-Wife.work.class=PrivateWorker	10,42076	71,04558
01-H. owned, 02-Det. house, 08-Husb.:West Europe, YES	03-Vechicl.=2	11,01062	75,06702
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 09-Wife:West Europe	10-Husb.work.class=PrivateWorker	16,24066	73,75000
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	16,35863	73,62832
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	9,71294	73,73134
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 06-Husb.:associate	09-Wife:West Europe	9,24105	70,14925
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 06-Husb.:associate	03-Vechicl.=2	9,83091	74,62687
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 07-Wife:associate	10-Husb.work.class=PrivateWorker	10,06685	74,63557
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 07-Wife:associate	09-Wife:West Europe	9,67361	71,72012
01-H. owned, 02-Det. house, 08-Husb.:West Europe, 07-Wife:associate	03-Vechicl.=2	9,90956	73,46939
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker	03-Vechicl.=2	23,00433	71,60343
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, YES	11-Wife.work.class=PrivateWorker	15,45419	74,71483
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, YES	03-Vechicl.=2	15,41486	74,52471
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe	08-Husb.:West Europe	16,24066	73,61854
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe	11-Wife.work.class=PrivateWorker	16,75187	75,93583
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe	03-Vechicl.=2	15,80810	71,65775
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	23,00433	75,38660
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 06-Husb.:associate	11-Wife.work.class=PrivateWorker	12,03303	75,36946
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 06-Husb.:associate	03-Vechicl.=2	11,87574	74,38424
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 07-Wife:associate	11-Wife.work.class=PrivateWorker	13,29139	75,44643
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, 07-Wife:associate	03-Vechicl.=2	13,17342	74,77679
01-H. owned, 02-Det. house, 10-Husb.work.class=PrivateWorker, NO	11-Wife.work.class=PrivateWorker	16,67322	75,31083
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, YES	10-Husb.work.class=PrivateWorker	15,45419	78,60000
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, YES	03-Vechicl.=2	14,19583	72,20000
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	08-Husb.:West Europe	15,10028	71,37546
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	10-Husb.work.class=PrivateWorker	16,75187	79,18216
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	23,00433	80,02736
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	12,03303	78,26087
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate	03-Vechicl.=2	11,01062	71,61125
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	10-Husb.work.class=PrivateWorker	13,29139	80,28504
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	03-Vechicl.=2	11,91506	71,97150
01-H. owned, 02-Det. house, 11-Wife.work.class=PrivateWorker, NO	10-Husb.work.class=PrivateWorker	16,67322	77,23133
01-H. owned, 02-Det. house, YES, 09-Wife:West Europe	08-Husb.:West Europe	10,22414	74,49857
01-H. owned, 02-Det. house, YES, 09-Wife:West Europe	10-Husb.work.class=PrivateWorker	10,77468	78,51003
01-H. owned, 02-Det. house, YES, 09-Wife:West Europe	11-Wife.work.class=PrivateWorker	9,79158	71,34670
01-H. owned, 02-Det. house, YES, 09-Wife:West Europe	03-Vechicl.=2	10,06685	73,35244
01-H. owned, 02-Det. house, YES, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	15,41486	77,16535
01-H. owned, 02-Det. house, YES, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	14,19583	71,06299
01-H. owned, 02-Det. house, YES, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	8,41526	78,10219
01-H. owned, 02-Det. house, YES, 06-Husb.:associate	11-Wife.work.class=PrivateWorker	7,86473	72,99270
01-H. owned, 02-Det. house, YES, 07-Wife:associate	10-Husb.work.class=PrivateWorker	9,28038	79,72973
01-H. owned, 02-Det. house, YES, 07-Wife:associate	11-Wife.work.class=PrivateWorker	8,41526	72,29730
01-H. owned, 02-Det. house, YES, 07-Wife:associate	03-Vechicl.=2	8,25796	70,94595
01-H. owned, 02-Det. house, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	15,13960	72,91667
01-H. owned, 02-Det. house, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	15,80810	76,13636
01-H. owned, 02-Det. house, 09-Wife:West Europe, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	14,74636	71,02273
01-H. owned, 02-Det. house, 09-Wife:West Europe, 06-Husb.:associate	08-Husb.:West Europe	9,24105	77,81457
01-H. owned, 02-Det. house, 09-Wife:West Europe, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	9,04444	76,15894
01-H. owned, 02-Det. house, 09-Wife:West Europe, 06-Husb.:associate	11-Wife.work.class=PrivateWorker	8,41526	70,86093
01-H. owned, 02-Det. house, 09-Wife:West Europe, 06-Husb.:associate	03-Vechicl.=2	8,72985	73,50993
01-H. owned, 02-Det. house, 09-Wife:West Europe, 07-Wife:associate	08-Husb.:West Europe	9,67361	75,69231
01-H. owned, 02-Det. house, 09-Wife:West Europe, 07-Wife:associate	10-Husb.work.class=PrivateWorker	9,90956	77,53846
01-H. owned, 02-Det. house, 09-Wife:West Europe, 07-Wife:associate	11-Wife.work.class=PrivateWorker	9,04444	70,76923
01-H. owned, 02-Det. house, 09-Wife:West Europe, 07-Wife:associate	03-Vechicl.=2	9,20173	72,00000
01-H. owned, 02-Det. house, 09-Wife:West Europe, NO	08-Husb.:West Europe	11,79709	72,46377
01-H. owned, 02-Det. house, 03-Vechicl.=2, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	11,87574	74,38424
01-H. owned, 02-Det. house, 03-Vechicl.=2, 07-Wife:associate	10-Husb.work.class=PrivateWorker	13,17342	76,83486
01-H. owned, 02-Det. house, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	15,10028	71,77570
01-H. owned, 02-Det. house, 06-Husb.:associate, 07-Wife:associate	10-Husb.work.class=PrivateWorker	9,39835	76,11465
01-H. owned, 02-Det. house, 06-Husb.:associate, 07-Wife:associate	11-Wife.work.class=PrivateWorker	9,08376	73,56688
01-H. owned, 02-Det. house, 06-Husb.:associate, 07-Wife:associate	03-Vechicl.=2	9,16241	74,20382
01-H. owned, 02-Det. house, 06-Husb.:associate, NO	03-Vechicl.=2	8,21864	74,91039
01-H. owned, 02-Det. house, 07-Wife:associate, NO	03-Vechicl.=2	8,88714	74,09836
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker	02-Det. house	17,10578	87,34940
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker	09-Wife:West Europe	13,88124	70,88353
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker	03-Vechicl.=2	13,92057	71,08434
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES	02-Det. house	11,04994	90,35370
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES	11-Wife.work.class=PrivateWorker	9,12308	74,59807
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES	09-Wife:West Europe	8,80849	72,02572
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, YES	03-Vechicl.=2	9,43767	77,17042
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe	02-Det. house	16,24066	87,68577
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe	11-Wife.work.class=PrivateWorker	13,88124	74,94692
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe	03-Vechicl.=2	12,97680	70,06369
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2	02-Det. house	16,35863	87,21174
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	13,92057	74,21384
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 06-Husb.:associate	02-Det. house	9,71294	88,53047
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 06-Husb.:associate	11-Wife.work.class=PrivateWorker	7,98270	72,75986
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 06-Husb.:associate	09-Wife:West Europe	7,98270	72,75986
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 06-Husb.:associate	03-Vechicl.=2	8,25796	75,26882
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 07-Wife:associate	02-Det. house	10,06685	87,07483
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 07-Wife:associate	11-Wife.work.class=PrivateWorker	8,84782	76,53061
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 07-Wife:associate	09-Wife:West Europe	8,57255	74,14966
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, 07-Wife:associate	03-Vechicl.=2	8,69052	75,17007
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, NO	02-Det. house	11,95438	85,39326
01-H. owned, 08-Husb.:West Europe, 10-Husb.work.class=PrivateWorker, NO	11-Wife.work.class=PrivateWorker	10,46009	74,71910
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, YES	02-Det. house	10,42076	89,83051
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, YES	10-Husb.work.class=PrivateWorker	9,12308	78,64407
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, YES	03-Vechicl.=2	8,69052	74,91525
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	02-Det. house	15,10028	86,87783
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	10-Husb.work.class=PrivateWorker	13,88124	79,86425
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	02-Det. house	15,17892	86,74157
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	13,92057	79,55056
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate	02-Det. house	9,00511	89,45313
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	7,98270	79,29688
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	02-Det. house	9,39835	85,66308
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,84782	80,64516
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	03-Vechicl.=2	7,98270	72,75986
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, NO	02-Det. house	11,36453	84,25656
01-H. owned, 08-Husb.:West Europe, 11-Wife.work.class=PrivateWorker, NO	10-Husb.work.class=PrivateWorker	10,46009	77,55102
01-H. owned, 08-Husb.:West Europe, YES, 09-Wife:West Europe	02-Det. house	10,22414	90,59233
01-H. owned, 08-Husb.:West Europe, YES, 09-Wife:West Europe	10-Husb.work.class=PrivateWorker	8,80849	78,04878
01-H. owned, 08-Husb.:West Europe, YES, 09-Wife:West Europe	11-Wife.work.class=PrivateWorker	8,06134	71,42857
01-H. owned, 08-Husb.:West Europe, YES, 09-Wife:West Europe	03-Vechicl.=2	8,37593	74,21603
01-H. owned, 08-Husb.:West Europe, YES, 03-Vechicl.=2	02-Det. house	11,01062	89,74359
01-H. owned, 08-Husb.:West Europe, YES, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	9,43767	76,92308
01-H. owned, 08-Husb.:West Europe, YES, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	8,69052	70,83333
01-H. owned, 08-Husb.:West Europe, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	15,13960	87,69932
01-H. owned, 08-Husb.:West Europe, 09-Wife:West Europe, 03-Vechicl.=2	10-Husb.work.class=PrivateWorker	12,97680	75,17084
01-H. owned, 08-Husb.:West Europe, 09-Wife:West Europe, 06-Husb.:associate	02-Det. house	9,24105	88,01498
01-H. owned, 08-Husb.:West Europe, 09-Wife:West Europe, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	7,98270	76,02996
01-H. owned, 08-Husb.:West Europe, 09-Wife:West Europe, 07-Wife:associate	02-Det. house	9,67361	86,31579
01-H. owned, 08-Husb.:West Europe, 09-Wife:West Europe, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,57255	76,49123
01-H. owned, 08-Husb.:West Europe, 09-Wife:West Europe, 07-Wife:associate	03-Vechicl.=2	8,02202	71,57895
01-H. owned, 08-Husb.:West Europe, 09-Wife:West Europe, NO	02-Det. house	11,79709	84,50704
01-H. owned, 08-Husb.:West Europe, 03-Vechicl.=2, 06-Husb.:associate	02-Det. house	9,83091	89,28571
01-H. owned, 08-Husb.:West Europe, 03-Vechicl.=2, 06-Husb.:associate	10-Husb.work.class=PrivateWorker	8,25796	75,00000
01-H. owned, 08-Husb.:West Europe, 03-Vechicl.=2, 07-Wife:associate	02-Det. house	9,90956	86,00683
01-H. owned, 08-Husb.:West Europe, 03-Vechicl.=2, 07-Wife:associate	10-Husb.work.class=PrivateWorker	8,69052	75,42662
01-H. owned, 08-Husb.:West Europe, 03-Vechicl.=2, NO	02-Det. house	11,20724	84,31953
01-H. owned, 08-Husb.:West Europe, 03-Vechicl.=2, NO	10-Husb.work.class=PrivateWorker	9,31970	70,11834
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES	02-Det. house	15,45419	90,34483
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, YES	03-Vechicl.=2	12,74086	74,48276
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	02-Det. house	16,75187	86,76171
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	08-Husb.:West Europe	13,88124	71,89409
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 09-Wife:West Europe	03-Vechicl.=2	13,95989	72,30143
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 03-Vechicl.=2	02-Det. house	23,00433	85,15284
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate	02-Det. house	12,03303	88,69565
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 06-Husb.:associate	03-Vechicl.=2	9,94888	73,33333
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	02-Det. house	13,29139	85,56962
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, 07-Wife:associate	03-Vechicl.=2	11,60047	74,68354
01-H. owned, 10-Husb.work.class=PrivateWorker, 11-Wife.work.class=PrivateWorker, NO	02-Det. house	16,67322	81,22605
01-H. owned, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	02-Det. house	10,77468	92,25589
01-H. owned, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	08-Husb.:West Europe	8,80849	75,42088
01-H. owned, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	11-Wife.work.class=PrivateWorker	8,69052	74,41077
01-H. owned, 10-Husb.work.class=PrivateWorker, YES, 09-Wife:West Europe	03-Vechicl.=2	8,96579	76,76768
01-H. owned, 10-Husb.work.class=PrivateWorker, YES, 03-Vechicl.=2	02-Det. house	15,41486	89,09091
01-H. owned, 10-Husb.work.class=PrivateWorker, YES, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	12,74086	73,63636
01-H. owned, 10-Husb.work.class=PrivateWorker, YES, 06-Husb.:associate	02-Det. house	8,41526	91,45299
01-H. owned, 10-Husb.work.class=PrivateWorker, YES, 07-Wife:associate	02-Det. house	9,28038	91,47287
01-H. owned, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	02-Det. house	15,80810	86,82505
01-H. owned, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	08-Husb.:West Europe	12,97680	71,27430
01-H. owned, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 03-Vechicl.=2	11-Wife.work.class=PrivateWorker	13,95989	76,67387
01-H. owned, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 06-Husb.:associate	02-Det. house	9,04444	89,14729
01-H. owned, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 06-Husb.:associate	08-Husb.:West Europe	7,98270	78,68217
01-H. owned, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	02-Det. house	9,90956	88,73239
01-H. owned, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	08-Husb.:West Europe	8,57255	76,76056
01-H. owned, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	11-Wife.work.class=PrivateWorker	8,57255	76,76056
01-H. owned, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, 07-Wife:associate	03-Vechicl.=2	8,45458	75,70423
01-H. owned, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, NO	02-Det. house	11,28588	82,70893
01-H. owned, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, NO	08-Husb.:West Europe	9,71294	71,18156
01-H. owned, 10-Husb.work.class=PrivateWorker, 09-Wife:West Europe, NO	11-Wife.work.class=PrivateWorker	10,61738	77,80980
01-H. owned, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	02-Det. house	11,87574	88,04665
01-H. owned, 10-Husb.work.class=PrivateWorker, 03-Vechicl.=2, 06-Husb.:associate	11-Wife.work.class=PrivateWorker	9,94888	73,76093
